time,branch-misses,branch-instructions,LLC-load-misses,L1-dcache-load-misses,instructions,label,program
0.974257222,5213,719137,35504,90910,4125453,1,fallout
0.984505603,5271,721406,35564,91389,4138052,1,fallout
0.994752261,5288,723037,35490,92232,4146734,1,fallout
0.410379513,4884,665298,36315,89276,3866779,1,fallout
0.420721447,6483,711405,35829,89877,4105992,1,fallout
0.430973009,5719,713455,35622,88824,4111275,1,fallout
0.441235896,5599,712938,35669,87184,4108146,1,fallout
0.451487359,5521,709343,35614,88403,4094355,1,fallout
0.461735946,5568,715526,35689,88156,4119761,1,fallout
0.471988005,5716,710558,35593,88809,4097286,1,fallout
0.482238432,5745,718667,35651,89302,4129749,1,fallout
0.492500491,5621,717056,35602,89287,4125542,1,fallout
0.502761169,5475,713211,35716,88593,4107571,1,fallout
0.51301848,5528,718426,35693,89551,4129938,1,fallout
0.523266777,5435,712478,35567,91247,4104501,1,fallout
0.533515998,5522,717228,35695,91053,4124485,1,fallout
0.543777222,5816,718879,35668,88803,4130750,1,fallout
0.554038637,5507,716015,35667,88559,4122835,1,fallout
0.564290598,5652,717253,35671,88867,4125156,1,fallout
0.574540013,5452,716449,35594,88181,4120848,1,fallout
0.584797799,5472,712962,35657,89163,4108284,1,fallout
0.595045682,5389,717367,35647,89432,4124857,1,fallout
0.605300702,5473,713314,35623,90019,4109576,1,fallout
0.615550099,5354,719336,35593,89939,4135927,1,fallout
0.625800767,5809,715106,35637,89957,4113165,1,fallout
0.636049104,5606,720032,35458,90669,4134992,1,fallout
0.646298048,5516,716637,35591,90782,4119313,1,fallout
0.656546875,5469,716754,35557,90207,4119534,1,fallout
0.6667957,5443,722125,35644,89833,4147390,1,fallout
0.677056992,5596,720839,35609,89205,4139644,1,fallout
0.687306405,5448,718094,35575,89017,4129405,1,fallout
0.697554093,5476,719801,35575,89823,4134112,1,fallout
0.707800518,5439,716126,35585,88821,4116743,1,fallout
0.718060026,5459,721498,35545,89339,4143275,1,fallout
0.728309232,5402,718251,35615,89071,4126769,1,fallout
0.738558654,5489,717559,35602,88759,4122863,1,fallout
0.748805557,5550,721461,35768,91022,4148188,1,fallout
0.759051973,5779,742666,36909,93150,4266357,1,fallout
0.769307813,5788,739834,36655,92746,4250421,1,fallout
0.779543904,5645,744671,36989,94241,4279104,1,fallout
0.78978637,5578,736859,36648,93063,4234736,1,fallout
0.800031706,5512,737846,36675,92388,4242367,1,fallout
0.8102859,5679,740498,36620,93788,4250725,1,fallout
0.8205301,5527,734961,36655,93372,4228868,1,fallout
0.830774947,5721,739642,36712,94405,4247691,1,fallout
0.841020572,5470,738613,36607,93253,4244135,1,fallout
0.851266892,5567,734777,36638,93833,4228164,1,fallout
0.861507869,5563,739563,36623,93848,4246771,1,fallout
0.871747188,5632,735753,36566,94775,4231727,1,fallout
0.881989845,5669,739854,36613,93394,4249441,1,fallout
0.89223129,5601,735688,36580,93475,4229236,1,fallout
0.902472349,5617,734222,36652,94250,4225111,1,fallout
0.912717404,5719,739453,36782,92027,4249568,1,fallout
0.922952152,5949,754790,37312,94218,4328201,1,fallout
0.933189046,5686,757903,37753,94637,4355665,1,fallout
0.943432257,5656,750010,36948,95103,4300626,1,fallout
0.953673207,5470,739444,36617,92851,4245743,1,fallout
0.963914187,5607,745097,36591,93151,4270792,1,fallout
0.974157679,5514,737905,36659,93039,4237161,1,fallout
0.984401373,5524,742416,36550,92883,4259496,1,fallout
0.410369938,4604,641385,34893,85630,3727102,1,fallout
0.420712447,6171,692008,34538,85698,3989924,1,fallout
0.430972099,5447,688782,34396,83208,3966131,1,fallout
0.441228193,5370,694050,34351,83503,3994901,1,fallout
0.451484913,5120,687447,34421,82336,3963260,1,fallout
0.461740927,5102,686471,34327,83414,3956922,1,fallout
0.471994728,5257,689187,34310,84186,3971211,1,fallout
0.482251368,5345,687877,34384,84187,3963582,1,fallout
0.49247385,5189,691723,34162,84344,3974923,1,fallout
0.502738937,5170,691398,34455,84694,3981306,1,fallout
0.51299592,5268,694413,34261,86126,3990613,1,fallout
0.523249205,5087,687752,34359,85427,3960501,1,fallout
0.53350724,5156,695412,34331,86139,3999107,1,fallout
0.543772693,5365,694918,34342,85639,3993919,1,fallout
0.554030056,5035,689946,34408,85561,3974927,1,fallout
0.564282962,5060,693090,34313,84563,3985429,1,fallout
0.574543238,5147,695037,34324,85710,3993558,1,fallout
0.584795268,5108,689654,34325,85793,3972181,1,fallout
0.595048277,5043,692111,34238,86057,3979109,1,fallout
0.605300398,5242,690621,34316,85301,3973297,1,fallout
0.615555018,5207,695107,34367,84842,3997365,1,fallout
0.625806495,5076,689642,34336,84846,3969415,1,fallout
0.636064033,5338,694291,34363,86542,3993050,1,fallout
0.646319738,5206,694515,34343,86205,3989083,1,fallout
0.656576874,5246,697480,34312,86613,4004420,1,fallout
0.666832447,5135,695960,34346,85551,3999462,1,fallout
0.677095456,5183,694898,34284,85876,3991251,1,fallout
0.687349048,5069,696159,34282,84232,3996046,1,fallout
0.697605903,5165,695758,34409,84980,3999790,1,fallout
0.707860022,5132,697698,34250,85025,4001023,1,fallout
0.718118801,5225,693448,34348,83567,3984867,1,fallout
0.728370753,5446,694870,34266,83825,3989781,1,fallout
0.738593793,5337,693995,34133,83508,3982697,1,fallout
0.748848671,5338,710791,35193,87159,4083878,1,fallout
0.759097205,5779,717098,35320,89319,4113902,1,fallout
0.769344682,5529,718306,35471,87340,4124948,1,fallout
0.779599844,5391,711360,35098,87385,4083695,1,fallout
0.789850491,5254,706923,34932,85820,4060199,1,fallout
0.800103759,5288,703127,34807,85769,4038836,1,fallout
0.810374877,5235,699222,34315,85618,4013356,1,fallout
0.820629739,5209,695864,34302,85835,3995551,1,fallout
0.830885487,5112,695923,34305,85994,3997480,1,fallout
0.841138521,5135,695492,34326,85336,3994478,1,fallout
0.851394453,5179,699841,34404,85736,4013602,1,fallout
0.861651674,5036,694410,34265,85672,3992019,1,fallout
0.87190405,5154,691607,34296,84486,3975140,1,fallout
0.882156809,5263,697193,34254,85135,4001119,1,fallout
0.892412021,5193,692918,34263,85283,3983651,1,fallout
0.902667894,5230,696209,34245,85751,3995706,1,fallout
0.91292161,5319,706762,34735,87538,4053536,1,fallout
0.923168616,5215,713723,35474,87385,4105309,1,fallout
0.933416663,5340,714980,35456,87335,4108880,1,fallout
0.943672899,5302,716910,35404,88371,4119156,1,fallout
0.953918272,5568,721651,35322,88941,4136300,1,fallout
0.964179335,5235,718412,35480,87926,4122378,1,fallout
0.974430993,5258,721319,35361,87768,4135932,1,fallout
0.984679235,5194,717232,35498,87789,4116548,1,fallout
0.994924726,5257,718848,35330,87011,4120895,1,fallout
1.005171204,5245,717750,35382,86976,4120483,1,fallout
1.015423756,5289,717614,35416,89459,4116301,1,fallout
1.025673618,5275,720220,35356,89454,4131923,1,fallout
1.035919127,5203,720462,35408,89009,4130380,1,fallout
0.41037614,4765,663046,36115,88692,3853609,1,fallout
0.420710778,6315,713637,35807,88919,4116188,1,fallout
0.430962293,5654,711040,35554,87729,4097537,1,fallout
0.441213276,5553,712018,35518,88192,4100240,1,fallout
0.451464648,5390,708449,35597,87525,4089954,1,fallout
0.46171226,5387,711272,35568,87011,4098306,1,fallout
0.471962475,5544,712542,35519,87312,4103353,1,fallout
0.482210024,5417,711546,35547,87845,4099734,1,fallout
0.492461509,5285,711690,35493,88203,4097222,1,fallout
0.502709293,5455,716389,35555,89443,4120531,1,fallout
0.512958698,5352,714645,35484,88074,4110575,1,fallout
0.523188598,5220,714294,35430,86830,4109189,1,fallout
0.53343626,5311,711548,35553,87108,4099268,1,fallout
0.543703663,5518,714032,35550,89033,4109235,1,fallout
0.55395004,5368,711247,35456,86428,4093591,1,fallout
0.56420014,5536,714144,35559,88864,4111071,1,fallout
0.574451267,5363,715048,35512,89392,4111439,1,fallout
0.584701908,5369,714651,35503,88557,4115566,1,fallout
0.59494995,5362,714576,35437,89183,4108996,1,fallout
0.605198544,5302,711856,35468,88658,4097466,1,fallout
0.615451927,5332,713592,35533,89585,4109124,1,fallout
0.625699572,5564,714051,35488,89575,4105972,1,fallout
0.635950851,5449,717814,35449,90463,4122526,1,fallout
0.646199043,5350,717304,35497,91139,4122629,1,fallout
0.656446311,5477,717781,35418,90834,4119177,1,fallout
0.666694583,5407,714769,35498,88334,4110988,1,fallout
0.676955041,5416,718331,35413,90347,4123971,1,fallout
0.687190102,5431,715761,35474,89412,4112277,1,fallout
0.697441192,5386,718950,35444,89761,4129436,1,fallout
0.707688516,5403,713812,35503,88236,4103762,1,fallout
0.717937026,5396,719791,35436,88424,4131508,1,fallout
0.728186813,5419,717091,35447,90265,4121871,1,fallout
0.738436526,5346,715393,35461,88468,4110425,1,fallout
0.748686427,5443,716772,35500,89480,4120246,1,fallout
0.758937737,5444,715445,35505,89723,4110876,1,fallout
0.769189738,5438,716543,35442,89712,4115720,1,fallout
0.779440779,5465,720214,35581,89437,4137051,1,fallout
0.789689086,5310,716715,35482,89308,4117002,1,fallout
0.799937736,5351,716738,35478,90653,4118447,1,fallout
0.810194011,5429,717123,35431,90018,4120428,1,fallout
0.820445606,5411,717480,35480,91208,4120529,1,fallout
0.830693965,5349,716261,35480,90863,4116967,1,fallout
0.840954186,5381,717763,35504,89546,4122988,1,fallout
0.851183997,5307,717343,35470,90129,4120384,1,fallout
0.861431706,5343,716140,35461,89430,4116101,1,fallout
0.871685654,5404,716663,35476,89180,4117517,1,fallout
0.881935703,5364,715245,35514,88479,4111127,1,fallout
0.892183797,5334,715708,35433,89833,4114474,1,fallout
0.902437356,5340,717612,35496,88738,4121769,1,fallout
0.912689874,5380,718823,35568,90363,4130853,1,fallout
0.922927821,5794,714844,35480,90926,4104110,1,fallout
0.933176777,5895,739324,36613,93372,4241948,1,fallout
0.943427767,5591,726660,35565,91728,4165515,1,fallout
0.953677603,5453,725842,35912,91846,4165595,1,fallout
0.963931518,5528,741976,36577,93182,4258882,1,fallout
0.974174959,5732,740104,36576,92713,4241213,1,fallout
0.984420384,5583,738225,36535,93231,4236921,1,fallout
0.994668458,5605,736082,36347,92252,4223205,1,fallout
0.410361852,4998,663306,36026,88376,3854650,1,fallout
0.420694268,6340,713617,35684,89889,4109343,1,fallout
0.430946203,5689,707473,35409,90523,4077275,1,fallout
0.441208695,5540,708050,35459,89337,4083831,1,fallout
0.451459,5480,710489,35495,88704,4093322,1,fallout
0.461708494,5480,709716,35411,89057,4089590,1,fallout
0.47197365,5518,710589,35501,88650,4093827,1,fallout
0.482221221,5459,708102,35466,89303,4077477,1,fallout
0.492468267,5281,711689,35320,88221,4095822,1,fallout
0.502715597,5357,712013,35405,88868,4096536,1,fallout
0.512975307,5511,714263,35448,88450,4107566,1,fallout
0.523224628,5237,709289,35427,88617,4088260,1,fallout
0.533471556,5235,711417,35323,87975,4092089,1,fallout
0.543732828,5599,711740,35447,89127,4096255,1,fallout
0.553982416,5418,713738,35459,89080,4103724,1,fallout
0.564229903,5269,713790,35358,89641,4104624,1,fallout
0.574476643,5248,711416,35606,88215,4100384,1,fallout
0.584724359,5318,712411,35374,88672,4099523,1,fallout
0.594972663,5301,712498,35316,88898,4097911,1,fallout
0.605221181,5240,711407,35450,88667,4097405,1,fallout
0.615471202,5335,712379,35447,89297,4098486,1,fallout
0.625718854,5396,711970,35342,87995,4096259,1,fallout
0.635965453,5404,715871,35481,90329,4114385,1,fallout
0.646212785,5216,714940,35347,90487,4106782,1,fallout
0.656461449,5307,716772,35412,91675,4120228,1,fallout
0.666712327,5340,712765,35368,90529,4097536,1,fallout
0.676975328,5389,717380,35402,90535,4118329,1,fallout
0.687223864,5441,723236,35788,91427,4155477,1,fallout
0.69746778,5320,714855,35316,89421,4105234,1,fallout
0.707715593,5322,711463,35342,90139,4093150,1,fallout
0.717965717,5334,716415,35353,89408,4114384,1,fallout
0.728213476,5289,716650,35358,89106,4114904,1,fallout
0.73846204,5182,711675,35414,88906,4095298,1,fallout
0.748710339,5368,717223,35340,90597,4116020,1,fallout
0.758957267,5834,728856,36172,91795,4184178,1,fallout
0.769207257,5752,732482,36611,92486,4214504,1,fallout
0.779449941,5594,735640,36384,92755,4226100,1,fallout
0.789690357,5462,733675,36431,92339,4218846,1,fallout
0.799931239,5438,733892,36396,91999,4217172,1,fallout
0.810182541,5381,731862,36397,91974,4207477,1,fallout
0.820424535,5521,738382,36460,93882,4240599,1,fallout
0.830670295,5420,734210,36413,93899,4219306,1,fallout
0.840922029,5457,726657,36066,92821,4177832,1,fallout
0.851168604,5482,729949,36744,91566,4196868,1,fallout
0.861424761,5514,733613,36608,93073,4215192,1,fallout
0.871668118,5503,735136,36465,93249,4226455,1,fallout
0.881913249,5438,735427,36431,91926,4222568,1,fallout
0.892157291,5533,733825,36428,92196,4219190,1,fallout
0.902406731,5386,735376,36443,91921,4224950,1,fallout
0.912650424,5472,730442,36140,91603,4195245,1,fallout
0.922898171,5277,716558,35639,89960,4123824,1,fallout
0.933145616,5599,718498,35278,90941,4119395,1,fallout
0.943404392,5419,716390,35393,90825,4111585,1,fallout
0.953650838,5471,725414,35400,91989,4153710,1,fallout
0.963900903,5327,715327,35395,90895,4106634,1,fallout
0.974148824,5309,718959,35313,91161,4124467,1,fallout
0.984395508,5291,719573,35382,90672,4126165,1,fallout
0.994644845,5252,715105,35405,90393,4106492,1,fallout
0.410365807,4873,658667,36042,87220,3830843,1,fallout
0.420693691,6281,695452,34605,86403,4006074,1,fallout
0.430953613,5520,694728,34623,85041,4001307,1,fallout
0.441217042,5315,690490,34578,84924,3983447,1,fallout
0.451484788,5283,691927,34582,84368,3986401,1,fallout
0.46174072,5245,693192,34523,85558,3992815,1,fallout
0.471998294,5343,689688,34511,84542,3977705,1,fallout
0.482253367,5281,693830,34482,86066,3993436,1,fallout
0.492507506,5256,696262,34418,85347,4001878,1,fallout
0.502769973,5278,697531,34496,86100,4012755,1,fallout
0.513038849,5325,694889,34548,86277,3997683,1,fallout
0.52329589,5148,694502,34536,85505,3994879,1,fallout
0.533551447,5207,694020,34496,85762,3996149,1,fallout
0.543817295,5388,695223,34501,86778,3998434,1,fallout
0.554070635,5301,698008,34664,87054,4018317,1,fallout
0.564319938,5538,704463,34992,87663,4050101,1,fallout
0.574578679,5255,695997,34486,86128,4003109,1,fallout
0.584833526,5240,695840,34473,85592,4004345,1,fallout
0.595091005,5207,695470,34560,89585,4001040,1,fallout
0.605345754,5242,693691,34422,88085,3990624,1,fallout
0.615602829,5274,694054,34544,90441,3996387,1,fallout
0.625853013,5427,703000,34772,90381,4041242,1,fallout
0.63610747,5459,697031,34540,90503,4008284,1,fallout
0.646362435,5335,703674,34551,89509,4037825,1,fallout
0.656622192,5253,712092,35272,90197,4090151,1,fallout
0.666875336,5388,711465,35282,89075,4091549,1,fallout
0.677133175,5317,706549,34788,89428,4056925,1,fallout
0.687383939,5280,711896,35199,91661,4088434,1,fallout
0.697639556,5206,698931,34453,89413,4015810,1,fallout
0.707894312,5258,703388,34736,89273,4039223,1,fallout
0.718146563,5540,709466,34969,89996,4071900,1,fallout
0.728403975,5272,699084,34588,88874,4012473,1,fallout
0.738659456,5446,716616,35565,90639,4117131,1,fallout
0.748910273,5580,716428,35694,90964,4123319,1,fallout
0.75916339,5456,720365,35500,91016,4135997,1,fallout
0.769412584,5531,715799,35393,91727,4109084,1,fallout
0.779663592,5321,715653,35620,91841,4117280,1,fallout
0.789913237,5468,722256,35476,91133,4142358,1,fallout
0.800162674,5433,720007,35551,91378,4135200,1,fallout
0.810420606,5381,698839,34573,88633,4015085,1,fallout
0.820679295,5355,697374,34421,87850,4004855,1,fallout
0.830936775,5252,698790,34518,86953,4015882,1,fallout
0.84119371,5243,702914,34669,87526,4036598,1,fallout
0.851447549,5214,705751,34886,88841,4053888,1,fallout
0.861701229,5265,703558,34587,88445,4039173,1,fallout
0.871958463,5180,697080,34442,88041,4004500,1,fallout
0.882210392,5338,705367,34906,89042,4051643,1,fallout
0.892461736,5198,703525,34791,89229,4043402,1,fallout
0.902716005,5286,704195,34818,89634,4045856,1,fallout
0.912966748,5305,711620,34934,91013,4085199,1,fallout
0.923213441,5268,715877,35492,90775,4114449,1,fallout
0.933460796,5318,717544,35603,91446,4123279,1,fallout
0.943719189,5499,720490,35525,92049,4136140,1,fallout
0.953968148,5343,723111,35503,93499,4145577,1,fallout
0.964216308,5312,722084,35478,92329,4139745,1,fallout
0.974462801,5453,721858,35488,92886,4141011,1,fallout
0.98469551,5383,719771,35393,91640,4128888,1,fallout
0.994941837,5410,721343,35564,91250,4139492,1,fallout
1.005189988,5364,719207,35498,92721,4127444,1,fallout
1.015441128,5407,721661,35570,93676,4139437,1,fallout
0.410361371,4925,661935,36132,87592,3851344,1,fallout
0.420700566,6323,711405,35668,88031,4100004,1,fallout
0.430966458,5864,712838,35482,86919,4104620,1,fallout
0.441214966,5564,709240,35447,86419,4091236,1,fallout
0.4514625,5450,707376,35474,85453,4079234,1,fallout
0.461709198,5503,712196,35601,86494,4105135,1,fallout
0.471959836,5601,709532,35460,86810,4087359,1,fallout
0.482209687,5419,711881,35450,89162,4097674,1,fallout
0.492456489,5497,711547,35514,87959,4098373,1,fallout
0.502703498,5573,714320,35407,89709,4107496,1,fallout
